,time,bid1,bsize1,ask1,asize1,bid2,bsize2,ask2,asize2,bid3,bsize3,ask3,asize3,bid4,bsize4,ask4,asize4,bid5,bsize5,ask5,asize5,bid6,bsize6,ask6,asize6,bid7,bsize7,ask7,asize7,bid8,bsize8,ask8,asize8,bid9,bsize9,ask9,asize9,bid10,bsize10,ask10,asize10
3807,51171000,9.9,895052,9.91,507321,9.89,353800,9.92,258509,9.88,291500,9.93,858045,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,304180,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1121960
3808,51174000,9.9,897945,9.91,505821,9.89,353800,9.92,258509,9.88,291500,9.93,858045,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,304180,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1121960
3809,51177000,9.9,901045,9.91,504521,9.89,353800,9.92,258509,9.88,291500,9.93,858045,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1121960
3810,51180000,9.9,865611,9.91,506421,9.89,361400,9.92,259109,9.88,294500,9.93,858045,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1121960
3811,51183000,9.9,869211,9.91,504741,9.89,360700,9.92,259109,9.88,294500,9.93,858045,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1121960
3812,51186000,9.9,874511,9.91,504041,9.89,382700,9.92,259109,9.88,294500,9.93,855645,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1122560
3813,51189000,9.9,872004,9.91,504041,9.89,382700,9.92,259109,9.88,294500,9.93,853845,9.87,192500,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1123560
3814,51192000,9.9,864904,9.91,495741,9.89,380400,9.92,261109,9.88,294500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,455580,9.81,98600,10.0,1123560
3815,51194000,9.9,863204,9.91,494541,9.89,372800,9.92,261109,9.88,294500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,50000,9.99,456280,9.81,98600,10.0,1123560
3816,51198000,9.9,1206404,9.91,486241,9.89,380600,9.92,261109,9.88,294500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3817,51201000,9.9,1206397,9.91,485641,9.89,381400,9.92,261109,9.88,294500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3818,51203000,9.9,1206697,9.91,485641,9.89,381400,9.92,261109,9.88,299500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3819,51208000,9.9,1218397,9.91,485641,9.89,381400,9.92,261109,9.88,299500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3820,51210000,9.9,1219934,9.91,486041,9.89,380600,9.92,261109,9.88,299500,9.93,853845,9.87,193000,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3821,51213000,9.9,1216534,9.91,483241,9.89,381400,9.92,261109,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3822,51216000,9.9,1217034,9.91,483241,9.89,382400,9.92,261109,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3823,51219000,9.9,1218034,9.91,483041,9.89,382400,9.92,262049,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,221100,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3824,51221000,9.9,1318934,9.91,482041,9.89,382400,9.92,262049,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,223400,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,328600,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3825,51225000,9.9,1326134,9.91,482141,9.89,375200,9.92,261749,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,223400,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3826,51228000,9.9,1321294,9.91,482141,9.89,377100,9.92,251949,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,225500,9.95,184033,9.85,234300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3827,51231000,9.9,1321594,9.91,469841,9.89,377100,9.92,251949,9.88,299500,9.93,853845,9.87,192700,9.94,130472,9.86,225500,9.95,184033,9.85,235300,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1123560
3828,51234000,9.9,1321594,9.91,461641,9.89,384500,9.92,251949,9.88,299500,9.93,853845,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3829,51236000,9.9,1324094,9.91,461941,9.89,384500,9.92,251949,9.88,299500,9.93,853845,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3830,51240000,9.9,1321788,9.91,461941,9.89,383900,9.92,251949,9.88,299500,9.93,853845,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3831,51243000,9.9,1325288,9.91,461041,9.89,383200,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3832,51246000,9.9,1332888,9.91,468341,9.89,383900,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3833,51249000,9.9,1336688,9.91,528241,9.89,383900,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3834,51252000,9.9,1339988,9.91,518741,9.89,383900,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225500,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3835,51255000,9.9,1332888,9.91,518241,9.89,376600,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3836,51258000,9.9,1328788,9.91,508341,9.89,383800,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1125060
3837,51261000,9.9,1337288,9.91,508341,9.89,383800,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3838,51264000,9.9,1337488,9.91,508641,9.89,383800,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3839,51267000,9.9,1334688,9.91,502641,9.89,383800,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3840,51270000,9.9,1335088,9.91,440841,9.89,377300,9.92,251949,9.88,299600,9.93,857345,9.87,193200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306080,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3841,51273000,9.9,1335088,9.91,439041,9.89,377400,9.92,251949,9.88,299600,9.93,857345,9.87,195200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,306780,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3842,51276000,9.9,1334988,9.91,438341,9.89,383100,9.92,251949,9.88,300100,9.93,857345,9.87,195200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3843,51278000,9.9,1304488,9.91,438241,9.89,383100,9.92,251949,9.88,300300,9.93,857345,9.87,195200,9.94,130472,9.86,225800,9.95,184033,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3844,51283000,9.9,1307088,9.91,437041,9.89,386000,9.92,251949,9.88,300300,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,184033,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3845,51285000,9.9,1307888,9.91,303241,9.89,382600,9.92,251949,9.88,300300,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3846,51287000,9.9,1306788,9.91,287141,9.89,382600,9.92,251949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3847,51291000,9.9,1306288,9.91,283441,9.89,382600,9.92,251949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3848,51294000,9.9,1308488,9.91,282941,9.89,382600,9.92,251949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329000,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3849,51297000,9.9,1307588,9.91,281141,9.89,382600,9.92,251949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3850,51300000,9.9,1299388,9.91,241041,9.89,381700,9.92,251949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3851,51303000,9.9,1301188,9.91,228341,9.89,381500,9.92,251949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3852,51306000,9.9,1301588,9.91,226441,9.89,381500,9.92,253449,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3853,51309000,9.9,1300631,9.91,98641,9.89,372000,9.92,253449,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3854,51312000,9.9,1299311,9.91,95641,9.89,374500,9.92,253449,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3855,51315000,9.9,1298808,9.91,95241,9.89,374500,9.92,253449,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3856,51318000,9.9,1303108,9.91,88541,9.89,374500,9.92,253949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3857,51321000,9.9,1306708,9.91,77941,9.89,374700,9.92,253949,9.88,299800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3858,51324000,9.9,1311008,9.91,75441,9.89,375400,9.92,253949,9.88,301800,9.93,857345,9.87,195200,9.94,130472,9.86,226300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3859,51328000,9.9,1311208,9.91,71941,9.89,375400,9.92,253949,9.88,301800,9.93,856345,9.87,195200,9.94,130472,9.86,228300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3860,51330000,9.9,1318281,9.91,55541,9.89,368200,9.92,253949,9.88,301800,9.93,856345,9.87,195800,9.94,130472,9.86,228300,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127000
3861,51333000,9.9,1351381,9.91,50241,9.89,367500,9.92,253949,9.88,301800,9.93,856345,9.87,195800,9.94,130472,9.86,226000,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98600,10.0,1127700
3862,51336000,9.9,1351281,9.91,39241,9.89,368200,9.92,253949,9.88,301800,9.93,856345,9.87,195800,9.94,130472,9.86,226000,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98800,10.0,1127700
3863,51339000,9.9,1375081,9.91,27841,9.89,369200,9.92,253449,9.88,299800,9.93,856345,9.87,195800,9.94,130472,9.86,226000,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98800,10.0,1127700
3864,51342000,9.9,1374181,9.91,8041,9.89,372900,9.92,253449,9.88,299800,9.93,856345,9.87,194600,9.94,130472,9.86,226000,9.95,182533,9.85,237600,9.96,309820,9.84,89200,9.97,275743,9.83,151700,9.98,329001,9.82,51000,9.99,456280,9.81,98800,10.0,1127700
3865,51344000,9.91,60559,9.92,253349,9.9,1374181,9.93,856345,9.89,372900,9.94,130472,9.88,299800,9.95,182533,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89200,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3866,51348000,9.91,559,9.92,253249,9.9,1374281,9.93,856345,9.89,372200,9.94,130472,9.88,299800,9.95,182533,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89200,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3867,51351000,9.91,9559,9.92,369649,9.9,1374281,9.93,856345,9.89,370700,9.94,129872,9.88,299800,9.95,182533,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89200,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3868,51353000,9.91,16139,9.92,369649,9.9,1373781,9.93,856345,9.89,370700,9.94,129872,9.88,299800,9.95,182533,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89200,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3869,51357000,9.91,18739,9.92,380529,9.9,1373781,9.93,856345,9.89,370700,9.94,129872,9.88,299800,9.95,183033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89200,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3870,51358000,9.91,18739,9.92,378529,9.9,1373781,9.93,856345,9.89,370700,9.94,129872,9.88,299800,9.95,183033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89200,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3871,51363000,9.91,24536,9.92,378529,9.9,1395081,9.93,856345,9.89,370600,9.94,129872,9.88,301800,9.95,183033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3872,51366000,9.91,24436,9.92,377529,9.9,1386581,9.93,856345,9.89,370600,9.94,129872,9.88,302800,9.95,183033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3873,51369000,9.91,22936,9.92,375429,9.9,1391781,9.93,856345,9.89,370600,9.94,129872,9.88,302800,9.95,183033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,248352
3874,51371000,9.91,22936,9.92,366429,9.9,1391781,9.93,856345,9.89,370600,9.94,129872,9.88,302800,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,249152
3875,51374000,9.91,24433,9.92,365829,9.9,1394781,9.93,856345,9.89,370600,9.94,129872,9.88,302800,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,249152
3876,51377000,9.91,24433,9.92,365829,9.9,1395181,9.93,856345,9.89,370600,9.94,129872,9.88,317800,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,249152
3877,51381000,9.91,27233,9.92,365829,9.9,1395181,9.93,856345,9.89,370600,9.94,129872,9.88,319300,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51000,10.01,249152
3878,51384000,9.91,28233,9.92,365829,9.9,1395981,9.93,856345,9.89,370600,9.94,129872,9.88,319300,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51100,10.01,249152
3879,51386000,9.91,30533,9.92,365529,9.9,1395981,9.93,856345,9.89,370600,9.94,129872,9.88,319300,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51100,10.01,249152
3880,51390000,9.91,40233,9.92,363929,9.9,1403381,9.93,851345,9.89,370600,9.94,129872,9.88,319300,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1127700,9.82,51100,10.01,249152
3881,51393000,9.91,41733,9.92,362929,9.9,1403381,9.93,851945,9.89,370600,9.94,129872,9.88,319300,9.95,185033,9.87,194600,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1128700,9.82,51100,10.01,249152
3882,51396000,9.91,48333,9.92,361629,9.9,1403381,9.93,851945,9.89,370600,9.94,129872,9.88,319300,9.95,185033,9.87,193900,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1128700,9.82,51100,10.01,249152
3883,51399000,9.91,51133,9.92,361629,9.9,1403381,9.93,851945,9.89,370600,9.94,129872,9.88,320000,9.95,185033,9.87,193900,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1128700,9.82,51100,10.01,249152
3884,51402000,9.91,49626,9.92,360929,9.9,1403381,9.93,851945,9.89,370600,9.94,129872,9.88,320000,9.95,185033,9.87,192900,9.96,309820,9.86,226000,9.97,275743,9.85,237600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3885,51404000,9.91,49226,9.92,359929,9.9,1418881,9.93,851945,9.89,370600,9.94,129872,9.88,320000,9.95,184969,9.87,192900,9.96,309820,9.86,226000,9.97,275743,9.85,236600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3886,51408000,9.91,71026,9.92,359929,9.9,1422481,9.93,851945,9.89,370600,9.94,129872,9.88,320000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,236600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3887,51411000,9.91,76226,9.92,359929,9.9,1422481,9.93,851945,9.89,370900,9.94,128672,9.88,322000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3888,51414000,9.91,75346,9.92,359429,9.9,1422481,9.93,851845,9.89,370900,9.94,128672,9.88,322000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3889,51417000,9.91,75346,9.92,359429,9.9,1390181,9.93,851845,9.89,370900,9.94,128672,9.88,322000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3890,51420000,9.91,109946,9.92,359429,9.9,1390181,9.93,851845,9.89,370900,9.94,128672,9.88,322000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3891,51423000,9.91,109046,9.92,376289,9.9,1390181,9.93,851845,9.89,370600,9.94,128672,9.88,322000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3893,51429000,9.91,16246,9.92,432089,9.9,1390881,9.93,851845,9.89,370600,9.94,128672,9.88,322000,9.95,184969,9.87,192300,9.96,309820,9.86,226000,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3895,51435000,9.91,20846,9.92,422289,9.9,1383181,9.93,851845,9.89,370600,9.94,128672,9.88,326000,9.95,184969,9.87,192300,9.96,309820,9.86,225700,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3896,51437000,9.91,24646,9.92,422289,9.9,1382181,9.93,851845,9.89,370600,9.94,128672,9.88,326000,9.95,184969,9.87,192300,9.96,309820,9.86,225700,9.97,275743,9.85,233600,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3897,51441000,9.91,63939,9.92,421249,9.9,1388581,9.93,851845,9.89,370600,9.94,128672,9.88,326000,9.95,184969,9.87,192300,9.96,309820,9.86,225700,9.97,275743,9.85,233900,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3898,51444000,9.91,65919,9.92,420149,9.9,1388981,9.93,851845,9.89,370600,9.94,128672,9.88,326000,9.95,184969,9.87,192300,9.96,309820,9.86,225700,9.97,275743,9.85,233900,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3899,51447000,9.91,66919,9.92,420049,9.9,1388981,9.93,851845,9.89,372600,9.94,128672,9.88,326500,9.95,184969,9.87,192300,9.96,309820,9.86,225700,9.97,275743,9.85,233900,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
3900,51449000,9.91,68112,9.92,419849,9.9,1388181,9.93,851845,9.89,372600,9.94,128672,9.88,326500,9.95,184969,9.87,194500,9.96,309820,9.86,225700,9.97,275743,9.85,233900,9.98,329001,9.84,89100,9.99,456280,9.83,151700,10.0,1130700,9.82,51100,10.01,249152
