,time,price,size
1097,34940670,9.96,2422
1098,34943350,9.96,400
1099,34943780,9.97,1500
1100,34944050,9.97,100
1101,34949260,9.96,7178
1102,34949260,9.96,400
1103,34949260,9.96,500
1104,34949260,9.96,300
1105,34949260,9.96,4100
1106,34949260,9.96,500
1107,34949260,9.96,2000
1108,34949260,9.96,5000
1109,34949260,9.96,800
1110,34949260,9.96,2000
1111,34949260,9.96,3000
1112,34949260,9.96,5000
1113,34949260,9.96,4000
1114,34949260,9.95,400
1115,34949260,9.95,2500
1116,34949260,9.95,1000
1117,34949260,9.95,1000
1118,34949260,9.95,5000
1119,34949260,9.95,1000
1120,34949260,9.95,50000
1121,34949260,9.95,1000
1122,34949260,9.95,3000
1123,34949260,9.95,2000
1124,34949260,9.95,1000
1125,34949260,9.95,5000
1126,34949260,9.95,400
1127,34949260,9.95,2000
1128,34949260,9.95,700
1129,34949260,9.95,1500
1130,34949260,9.95,800
1131,34949260,9.95,300
1132,34949260,9.95,3000
1133,34949260,9.95,500
1134,34949260,9.95,3200
1135,34949260,9.95,29922
1136,34958000,9.97,2500
1137,34959060,9.96,300
1138,34959770,9.96,300
1139,34961570,9.96,500
1140,34962650,9.96,1500
1141,34965880,9.96,200
1142,34969480,9.96,12900
1143,34969480,9.96,1911
1144,34969960,9.96,1000
1145,34970700,9.96,120
1146,34971080,9.97,100
1147,34971580,9.96,69
1148,34971580,9.96,791
1149,34972130,9.96,1209
1150,34972130,9.96,1071
1151,34972630,9.96,1300
1152,34973880,9.96,629
1153,34973880,9.96,500
1154,34976630,9.96,1871
1155,34976630,9.96,3129
1156,34979340,9.96,100
1157,34979480,9.95,2300
1158,34979520,9.96,100
1159,34982230,9.96,391
1160,34982230,9.96,3500
1161,34982230,9.97,4800
1162,34982230,9.97,300
1163,34982230,9.97,9
1164,34982480,9.96,800
1165,34982720,9.96,800
1166,34983790,9.96,100
1167,34983840,9.96,100
1168,34983910,9.95,2200
1169,34986210,9.96,1700
1170,34988390,9.96,700
1171,34988530,9.95,500
1172,34988530,9.95,1000
1173,34988530,9.95,48900
1174,34988530,9.95,1300
1175,34988530,9.95,1000
1176,34988530,9.95,400
1177,34988530,9.95,1000
1178,34988530,9.95,3000
1179,34988530,9.95,500
1180,34988530,9.95,300
1181,34988530,9.95,500
1182,34988530,9.95,1000
1183,34988530,9.95,1897
1184,34991580,9.96,700
1185,34991690,9.96,300
1186,34994780,9.96,900
1187,34994780,9.96,1000
1188,34994780,9.96,2000
1189,34994780,9.96,300
1190,34994780,9.96,600
1191,34994780,9.96,3000
1192,34994780,9.96,1000
1193,34994780,9.96,600
1194,34997070,9.95,8103
1195,34997070,9.95,1000
1196,34997070,9.95,500
1197,34997070,9.95,397
1198,34998510,9.95,203
1199,34998510,9.95,1000
1200,34998510,9.95,2100
1201,34998510,9.95,800
1202,34998510,9.95,1000
1203,34998510,9.95,1000
1204,34998700,9.95,20100
1205,35000630,9.95,3100
1206,35000810,9.95,1200
1207,35001000,9.95,2000
1208,35003380,9.95,4000
1209,35004090,9.95,30000
1210,35006300,9.95,1900
1211,35006430,9.95,1600
1212,35009550,9.95,5100
1213,35011040,9.95,100000
1214,35012670,9.95,800
1215,35015600,9.95,1900
1216,35015960,9.94,1000
1217,35015960,9.94,100
1218,35015960,9.94,2100
1219,35016000,9.95,100
1220,35016020,9.95,2000
1221,35016220,9.94,600
1222,35016220,9.94,1000
1223,35016220,9.94,10700
1224,35016220,9.94,500
1225,35016220,9.94,1100
1226,35016220,9.94,3000
1227,35016220,9.94,1500
1228,35016220,9.94,2000
1229,35016220,9.94,1200
1230,35016220,9.94,2000
1231,35016220,9.94,500
1232,35016220,9.94,1100
1233,35016220,9.94,1100
1234,35016220,9.94,2000
1235,35016220,9.94,1000
1236,35016220,9.94,2000
1237,35019530,9.94,100
1238,35020500,9.93,400
1239,35020780,9.94,50000
1240,35024380,9.94,100
1241,35024510,9.93,1600
1242,35024510,9.93,500
1243,35024510,9.93,1000
1244,35024510,9.93,11300
1245,35024510,9.93,411
1246,35024970,9.94,700
1247,35026150,9.94,100
1248,35026650,9.94,6000
1249,35028060,9.94,1000
1250,35028350,9.94,8100
1251,35029740,9.93,689
1252,35029740,9.93,311
1253,35030640,9.94,500
1254,35031700,9.94,1100
1255,35035640,9.93,500
1256,35037090,9.94,100
1257,35040730,9.93,800
1258,35040780,9.94,2100
1259,35040910,9.94,3300
1260,35041010,9.94,2600
1261,35041050,9.93,2689
1262,35041050,9.93,311
1263,35041110,9.94,2600
1264,35041230,9.94,3100
1265,35041330,9.94,2400
1266,35041430,9.94,2100
1267,35041550,9.94,2000
1268,35041700,9.94,3000
1269,35041820,9.94,2700
1270,35041940,9.94,2800
1271,35042060,9.94,2900
1272,35042180,9.94,2300
1273,35042300,9.94,3200
1274,35042330,9.94,9000
1275,35042440,9.94,1700
1276,35042560,9.94,2100
1277,35042670,9.94,2500
1278,35042730,9.93,689
1279,35042730,9.93,500
1280,35042740,9.93,100
1281,35042740,9.93,500
1282,35042740,9.93,1500
1283,35042740,9.93,800
1284,35042740,9.93,911
1285,35042800,9.94,2400
1286,35042920,9.94,1800
1287,35043020,9.94,1900
1288,35043140,9.94,2400
1289,35043300,9.94,3000
1290,35043400,9.94,2300
1291,35043510,9.94,2100
1292,35043630,9.94,3300
1293,35043750,9.94,2100
1294,35043870,9.94,2100
1295,35043960,9.94,3000
1296,35044080,9.94,3300
1297,35044200,9.94,2100
1298,35044350,9.94,2700
1299,35044440,9.94,3000
1300,35044560,9.94,2000
1301,35044680,9.94,1900
1302,35044780,9.94,1800
1303,35044890,9.94,1600
1304,35045010,9.94,2500
1305,35045140,9.94,1200
1306,35045140,9.94,400
1307,35045230,9.94,1280
1308,35046220,9.94,920
1309,35046220,9.94,1080
1310,35046230,9.94,500
1311,35047300,9.94,320
1312,35047300,9.94,80
1313,35048070,9.95,100
1314,35048510,9.94,1620
1315,35048510,9.94,1700
1316,35048510,9.94,2800
1317,35048510,9.94,2300
1318,35048510,9.94,2100
1319,35048510,9.94,2600
1320,35048510,9.94,2600
1321,35048510,9.94,3200
1322,35048510,9.94,1000
1323,35048510,9.94,80
1324,35050570,9.95,600
1325,35052190,9.94,1520
1326,35052190,9.94,300
1327,35052190,9.94,1180
1328,35052210,9.94,20
1329,35052210,9.94,180
1330,35053070,9.95,100
1331,35053350,9.94,620
1332,35053350,9.94,1000
1333,35053350,9.93,1380
1334,35057780,9.94,600
1335,35057780,9.93,9
1336,35057780,9.93,1000
1337,35057780,9.93,1391
1338,35061820,9.94,100
1339,35063250,9.94,1400
1340,35063260,9.94,1100
1341,35063260,9.94,100
1342,35066010,9.94,100
1343,35071280,9.94,200
1344,35073780,9.93,309
1345,35073780,9.93,191
1346,35078130,9.93,100
1347,35080710,9.94,2000
1348,35081060,9.94,100
1349,35081410,9.93,500
1350,35081480,9.93,209
1351,35081480,9.93,1000
1352,35081480,9.93,300
1353,35081480,9.93,1000
1354,35081480,9.93,7000
1355,35081480,9.93,1000
1356,35081480,9.93,2000
1357,35081480,9.93,2302
1358,35082120,9.94,200
1359,35082300,9.94,100
1360,35082920,9.93,2000
1361,35084030,9.93,2298
1362,35084030,9.93,1402
1363,35084960,9.94,2000
1364,35086660,9.94,200
1365,35089180,9.94,100
1366,35090530,9.93,28800
1367,35094310,9.93,100
1368,35094810,9.94,1200
1369,35096150,9.94,5000
1370,35096800,9.93,19698
1371,35096800,9.93,2000
1372,35096800,9.93,700
1373,35096800,9.93,500
1374,35096800,9.93,5000
1375,35096800,9.93,7102
1376,35096800,9.94,100
1377,35099130,9.94,100
1378,35102110,9.94,9000
1379,35102480,9.93,14811
1380,35102550,9.93,10000
1381,35102830,9.94,7100
1382,35102930,9.94,100
1383,35103410,9.94,1700
1384,35104880,9.94,100
1385,35105020,9.93,1600
1386,35106120,9.94,700
1387,35107140,9.93,2200
1388,35109540,9.93,14287
1389,35109540,9.93,500
1390,35109540,9.93,24
1391,35112530,9.93,1076
1392,35112530,9.93,3000
1393,35112530,9.93,5000
1394,35112530,9.93,700
1395,35112530,9.93,700
1396,35112530,9.93,2000
1397,35112530,9.93,1000
1398,35112530,9.93,1000
1399,35112530,9.93,1500
1400,35112530,9.93,5000
1401,35112530,9.93,2000
1402,35112530,9.93,1000
1403,35112530,9.93,5000
1404,35112530,9.93,400
1405,35112530,9.93,400
1406,35112530,9.93,10000
1407,35113770,9.93,1200
1408,35115120,9.93,6000
1409,35117560,9.93,400
1410,35119360,9.93,1000
1411,35119680,9.93,2800
1412,35120040,9.93,8300
1413,35123560,9.92,1300
1414,35123560,9.92,500
1415,35123560,9.92,3000
1416,35123560,9.92,5000
1417,35123560,9.92,1000
1418,35123560,9.92,1000
1419,35123560,9.92,1400
1420,35123560,9.92,1000
1421,35123560,9.92,5000
1422,35123560,9.92,500
1423,35123560,9.92,400
1424,35124380,9.93,100
1425,35125150,9.92,100
1426,35125150,9.92,100
1427,35125310,9.92,900
1428,35125310,9.92,100
1429,35125310,9.92,500
1430,35125310,9.92,3300
1431,35132770,9.92,400
1432,35134010,9.93,800
1433,35135430,9.92,4800
1434,35135460,9.93,500
1435,35135690,9.92,1500
1436,35135690,9.92,1000
1437,35135690,9.92,1100
1438,35135690,9.92,900
1439,35136640,9.93,100
1440,35142050,9.93,1600
1441,35144280,9.93,18624
1442,35144280,9.93,20000
1443,35144280,9.93,1000
1444,35144280,9.93,5900
1445,35144280,9.93,500
1446,35144280,9.93,3976
1447,35144420,9.92,600
1448,35144480,9.92,1000
1449,35144480,9.92,2600
1450,35144480,9.92,1000
1451,35144480,9.92,2700
1452,35145100,9.93,300
1453,35147070,9.92,800
1454,35147070,9.92,2200
1455,35147710,9.93,300
1456,35150210,9.93,3124
1457,35150210,9.93,2000
1458,35150210,9.93,1000
1459,35150210,9.93,500
1460,35150210,9.93,1400
1461,35150210,9.93,1000
1462,35150210,9.93,400
1463,35150210,9.93,500
1464,35150210,9.93,2400
1465,35150760,9.94,2760
1466,35150760,9.94,5000
1467,35150760,9.94,1140
1468,35151150,9.94,2860
1469,35151150,9.94,2500
1470,35151150,9.94,7700
1471,35151150,9.94,2880
1472,35151150,9.94,6000
1473,35151150,9.94,2000
1474,35151150,9.94,6060
1475,35151970,9.93,500
1476,35153580,9.94,500
1477,35156280,9.93,2700
1478,35156610,9.94,7800
1479,35158860,9.93,192
1480,35159420,9.93,840
1481,35162130,9.94,9000
1482,35162720,9.94,1800
1483,35162910,9.93,500
1484,35162920,9.94,1700
1485,35165010,9.94,100
1486,35165010,9.94,700
1487,35165160,9.93,3000
1488,35166630,9.93,200
1489,35166990,9.93,29744
1490,35166990,9.93,1000
1491,35166990,9.93,100
1492,35166990,9.93,500
1493,35166990,9.93,2900
1494,35168890,9.93,1456
1495,35168890,9.94,644
1496,35171590,9.94,700
1497,35172130,9.93,1000
1498,35173030,9.93,400
1499,35174960,9.94,996
1500,35174960,9.94,2500
1501,35174960,9.94,2004
1502,35176120,9.93,700
1503,35176120,9.93,100
1504,35176120,9.92,8800
1505,35176120,9.92,2000
1506,35176120,9.92,1000
1507,35176120,9.92,1100
1508,35176120,9.92,14300
1509,35176120,9.92,1300
1510,35176120,9.92,1200
1511,35176120,9.92,1000
1512,35176120,9.92,3000
1513,35176120,9.92,1000
1514,35176120,9.92,16200
1515,35176390,9.93,1200
1516,35177420,9.93,800
1517,35177650,9.93,700
1518,35178390,9.93,300
1519,35178570,9.93,1000
1520,35180020,9.93,100
1521,35180820,9.93,400
1522,35183870,9.93,100
1523,35184510,9.93,100
1524,35184510,9.93,300
1525,35185200,9.93,100
1526,35185520,9.92,400
1527,35185550,9.93,100
1528,35189900,9.94,1000
1529,35190760,9.94,100
1530,35192310,9.93,1100
1531,35194380,9.93,100
1532,35194750,9.92,1300
1533,35196000,9.93,100
1534,35196150,9.93,100
1535,35201150,9.93,100
1536,35202760,9.92,2100
1537,35202760,9.92,1000
1538,35202760,9.92,3000
1539,35202760,9.92,5000
1540,35202760,9.92,1000
1541,35202760,9.92,2800
1542,35202760,9.92,500
1543,35202760,9.92,100
1544,35202760,9.92,10000
1545,35202760,9.92,400
1546,35202760,9.92,400
1547,35202760,9.92,10000
1548,35202760,9.92,1200
1549,35202760,9.92,500
1550,35202760,9.92,1000
1551,35202760,9.92,500
1552,35202760,9.92,7400
1553,35206270,9.92,7100
1554,35208560,9.93,5000
1555,35208790,9.93,2000
1556,35209380,9.92,200
1557,35213010,9.93,1500
1558,35213010,9.93,200
1559,35213010,9.93,300
1560,35215680,9.92,1800
1561,35216370,9.92,2500
1562,35218500,9.92,5000
1563,35221060,9.93,1600
1564,35222130,9.93,3100
1565,35222130,9.93,2000
1566,35222130,9.93,400
1567,35222130,9.93,300
1568,35222130,9.93,2000
1569,35222130,9.93,1200
1570,35222750,9.93,1700
1571,35222880,9.92,100
1572,35223870,9.92,1400
1573,35224010,9.93,600
1574,35224040,9.93,100
1575,35225260,9.93,100
1576,35225710,9.93,200
1577,35226110,9.92,24500
1578,35226110,9.92,200
1579,35226110,9.92,500
1580,35226110,9.92,1000
1581,35226110,9.92,2900
1582,35226110,9.92,1000
1583,35226110,9.92,1000
1584,35226110,9.92,2000
1585,35226110,9.92,10000
1586,35226110,9.92,4700
1587,35226110,9.92,10000
1588,35226110,9.92,1100
1589,35226110,9.92,10000
1590,35226110,9.92,100
1591,35226110,9.92,1000
1592,35226110,9.92,200
1593,35226110,9.92,4400
1594,35226110,9.92,700
1595,35226110,9.92,400
1596,35226110,9.92,700
1597,35226110,9.92,300
1598,35226110,9.92,500
1599,35226110,9.92,300
1600,35226110,9.92,2000
1601,35226110,9.92,1000
1602,35226110,9.92,1800
1603,35226110,9.92,1000
1604,35226110,9.91,4000
1605,35226110,9.91,800
1606,35226110,9.91,2000
1607,35226110,9.91,100
1608,35226110,9.91,5000
1609,35226110,9.91,5000
1610,35226110,9.91,1000
1611,35226110,9.91,500
1612,35226110,9.91,500
1613,35226110,9.91,5000
1614,35226110,9.91,5300
1615,35226110,9.91,500
1616,35226110,9.91,500
1617,35226110,9.91,1000
1618,35226110,9.91,1000
1619,35226110,9.91,400
1620,35226110,9.91,300
1621,35226110,9.91,1200
1622,35226110,9.91,1100
1623,35226110,9.91,2000
1624,35226110,9.91,500
1625,35226110,9.91,600
1626,35226110,9.91,2000
1627,35226110,9.91,5000
1628,35226110,9.91,1000
1629,35226110,9.91,1000
1630,35226110,9.91,1300
1631,35226110,9.91,2000
1632,35226110,9.91,900
1633,35227040,9.93,500
1634,35227770,9.93,1500
1635,35229190,9.92,5000
1636,35229190,9.93,4100
1637,35229260,9.93,3000
1638,35231930,9.93,300
1639,35234890,9.93,400
1640,35237870,9.93,10000
1641,35239260,9.93,5000
1642,35240880,9.94,100
1643,35242250,9.94,9500
1644,35245270,9.94,100
1645,35250380,9.93,200
1646,35252360,9.94,400
1647,35253550,9.93,360
1648,35258400,9.94,2000
1649,35260220,9.93,2000
1650,35264270,9.93,1800
1651,35264890,9.94,100
1652,35265510,9.94,100
1653,35266740,9.94,100
1654,35267020,9.93,320
1655,35269360,9.93,5000
1656,35272910,9.93,62520
1657,35272910,9.93,1000
1658,35272910,9.93,14000
1659,35272910,9.93,900
1660,35272910,9.93,100
1661,35272910,9.93,2000
1662,35272910,9.93,1000
1663,35272910,9.93,700
1664,35272910,9.93,500
1665,35272910,9.93,2400
1666,35272910,9.93,400
1667,35272910,9.92,2100
1668,35272910,9.92,23700
1669,35272910,9.92,10000
1670,35272910,9.92,1200
1671,35272910,9.92,4700
1672,35272910,9.92,1000
1673,35272910,9.92,800
1674,35272910,9.92,2000
1675,35272910,9.92,500
1676,35272910,9.92,1800
1677,35272910,9.92,2000
1678,35272910,9.92,2000
1679,35272910,9.91,300
1680,35272910,9.91,1900
1681,35272910,9.91,1000
1682,35272910,9.91,1000
1683,35272910,9.91,1100
1684,35272910,9.91,500
1685,35272910,9.91,600
1686,35272910,9.91,100
1687,35272910,9.91,1000
1688,35272910,9.91,200
1689,35272910,9.91,1100
1690,35272910,9.91,2000
1691,35272910,9.91,300
1692,35272910,9.91,2000
1693,35272910,9.91,10000
1694,35272910,9.91,500
1695,35272910,9.91,1200
1696,35272910,9.91,57177
1697,35280390,9.94,700
1698,35282230,9.94,3796
1699,35282230,9.94,1900
1700,35282230,9.94,1900
1701,35282230,9.94,1404
1702,35282530,9.94,496
1703,35282530,9.94,1000
1704,35282530,9.94,204
1705,35284140,9.93,500
1706,35286660,9.91,500
1707,35286860,9.93,100
1708,35289160,9.93,500
1709,35291450,9.94,900
1710,35292530,9.93,200
1711,35296710,9.93,300
1712,35300910,9.93,1000
1713,35301280,9.94,100
1714,35303020,9.94,100
1715,35303310,9.93,2400
1716,35305570,9.94,596
1717,35305570,9.94,104
1718,35307040,9.93,100
1719,35310260,9.93,10
1720,35311540,9.94,100
1721,35316770,9.94,100
1722,35322810,9.94,1600
1723,35324580,9.94,6896
1724,35324580,9.94,600
1725,35324580,9.94,5000
1726,35324580,9.94,600
1727,35324580,9.94,1000
1728,35324580,9.94,5800
1729,35324580,9.94,300
1730,35324580,9.94,1700
1731,35324580,9.94,20000
1732,35324580,9.94,1000
1733,35324580,9.94,1000
1734,35324580,9.94,260
1735,35325190,9.94,1000
1736,35330410,9.94,4000
1737,35330800,9.94,500
1738,35332390,9.94,2500
1739,35337540,9.94,1200
1740,35342230,9.95,1800
1741,35342230,9.95,2200
1742,35342230,9.95,5000
1743,35343200,9.95,100
1744,35343260,9.95,900
1745,35343260,9.95,500
1746,35343260,9.95,300
1747,35344040,9.94,7800
1748,35345570,9.94,400
1749,35346370,9.95,1300
1750,35348730,9.95,100
1751,35348960,9.95,300
1752,35348960,9.95,1200
1753,35352000,9.95,300
1754,35354370,9.94,1000
1755,35354830,9.95,500
1756,35354830,9.95,500
1757,35355090,9.95,100
1758,35355090,9.95,200
1759,35355120,9.95,100
1760,35355530,9.94,100
1761,35360850,9.95,400
1762,35360890,9.95,600
1763,35364180,9.94,300
1764,35364920,9.94,1100
1765,35366980,9.95,200
1766,35367460,9.95,100
1767,35367460,9.95,700
1768,35368520,9.94,1840
1769,35369870,9.95,200
1770,35372780,9.95,400
1771,35373450,9.94,4000
1772,35375220,9.95,48
1773,35375220,9.95,452
1774,35377560,9.95,4548
1775,35377560,9.95,1000
1776,35377560,9.95,500
1777,35377560,9.95,2000
1778,35377560,9.95,2000
1779,35379050,9.96,400
1780,35379050,9.96,200
1781,35379050,9.96,200
1782,35381980,9.96,1000
1783,35381980,9.96,500
1784,35385070,9.96,200
1785,35385110,9.95,100
1786,35386160,9.95,100
1787,35388620,9.96,100
1788,35388760,9.96,200
1789,35392720,9.96,1880
1790,35392720,9.96,600
1791,35392720,9.96,1000
1792,35392720,9.96,520
1793,35393770,9.96,100
1794,35394960,9.95,960
1795,35395170,9.95,3600
1796,35395280,9.95,400
1797,35397240,9.96,480
1798,35397240,9.96,220
1799,35399280,9.96,180
1800,35399280,9.96,2020
1801,35399630,9.95,4200
1802,35400110,9.96,800
1803,35400990,9.95,3100
1804,35401670,9.95,300
1805,35402550,9.96,1180
1806,35402550,9.96,3120
1807,35402550,9.96,400
1808,35402550,9.96,4300
1809,35402920,9.96,1100
1810,35402950,9.96,400
1811,35402950,9.96,1300
1812,35406230,9.95,8000
1813,35406410,9.96,700
1814,35406410,9.96,980
1815,35406410,9.96,320
1816,35406790,9.95,600
1817,35409050,9.96,100
1818,35409070,9.96,400
1819,35409650,9.95,80
1820,35411060,9.96,100
1821,35412210,9.96,1600
1822,35415520,9.95,300
1823,35418230,9.96,80
1824,35418230,9.96,320
1825,35420990,9.95,100
1826,35421220,9.95,2000
1827,35421870,9.96,680
1828,35421870,9.96,1320
1829,35422050,9.96,100
1830,35423010,9.95,7112
1831,35423010,9.95,1328
1832,35424690,9.96,100
1833,35425600,9.95,72
1834,35425600,9.95,928
1835,35427200,9.96,2000
1836,35427350,9.95,100
1837,35431300,9.95,972
1838,35431300,9.95,1000
1839,35431300,9.95,700
1840,35431300,9.95,400
1841,35431300,9.95,500
1842,35431300,9.95,500
1843,35431300,9.95,4028
1844,35433220,9.96,500
1845,35434280,9.95,600
1846,35436070,9.96,1300
1847,35438040,9.95,1186
1848,35439070,9.95,100
1849,35442070,9.96,500
1850,35443990,9.95,386
1851,35444940,9.95,4400
1852,35446300,9.94,400
1853,35447190,9.95,1200
1854,35447920,9.95,800
1855,35450780,9.95,400
1856,35450910,9.95,500
1857,35451770,9.95,100
1858,35456130,9.95,214
1859,35456130,9.95,786
1860,35461580,9.95,700
1861,35462350,9.95,1514
1862,35462350,9.95,120
1863,35462350,9.95,3100
1864,35462350,9.95,200
1865,35462350,9.95,4066
1866,35462520,9.95,1700
1867,35464100,9.95,100
1868,35466090,9.94,1600
1869,35467110,9.95,100
1870,35467790,9.95,600
1871,35467990,9.95,100
1872,35469140,9.95,2000
1873,35470730,9.94,100
